7.139999999999999680e-01,5.525317249298096201e-01
7.137000000000000011e-01,5.525070121765136566e-01
7.105000000000000204e-01,5.427099761962890234e-01
7.139999999999999680e-01,5.525317298889159678e-01
7.139999999999999680e-01,5.525317204475402866e-01
7.133000000000000451e-01,5.535487382888794050e-01
7.139999999999999680e-01,5.525317249298096201e-01
7.139999999999999680e-01,5.525317310333252019e-01
7.139999999999999680e-01,5.525317310333252019e-01
7.139999999999999680e-01,5.525324139595031436e-01
7.139999999999999680e-01,5.525317143440247047e-01
7.139999999999999680e-01,5.525317286491393531e-01
7.139999999999999680e-01,5.525317296981812065e-01
7.139999999999999680e-01,5.525317269325256131e-01
7.139999999999999680e-01,5.525317242622375113e-01
7.139999999999999680e-01,5.525317235469817678e-01
7.137000000000000011e-01,5.526392860412597807e-01
7.139999999999999680e-01,5.525317277431488483e-01
7.139999999999999680e-01,5.525317386627197624e-01
7.139999999999999680e-01,5.525317199230194154e-01
1.019999999999999934e-01,0.000000000000000000e+00
7.139999999999999680e-01,5.525317231178283883e-01
7.139999999999999680e-01,5.525317273139953578e-01
7.139999999999999680e-01,5.525317299842834595e-01
7.139999999999999680e-01,5.525311205863953079e-01
7.139999999999999680e-01,5.525317300796508402e-01
7.139999999999999680e-01,5.525317253112792537e-01
7.139999999999999680e-01,5.525317958831786891e-01
7.139999999999999680e-01,5.525317280769348471e-01
7.139999999999999680e-01,5.525317259788513624e-01
7.139999999999999680e-01,5.525317293167114618e-01
7.139999999999999680e-01,5.525317268371582324e-01
7.139999999999999680e-01,5.525317300796508402e-01
7.139999999999999680e-01,5.525317259788513624e-01
7.139999999999999680e-01,5.525324271202087800e-01
7.139999999999999680e-01,5.525317276954651025e-01
7.139999999999999680e-01,5.525317311286925825e-01
7.139999999999999680e-01,5.525317936420440779e-01
7.139999999999999680e-01,5.525314620018005884e-01
7.139999999999999680e-01,5.525317696571350190e-01
7.139999999999999680e-01,5.525317245483398754e-01
7.139999999999999680e-01,5.525316417694091653e-01
7.139999999999999680e-01,5.525317236900330053e-01
7.139999999999999680e-01,5.525317270755767396e-01
7.139999999999999680e-01,5.525317273139953578e-01
7.139999999999999680e-01,5.525317237377166402e-01
7.139999999999999680e-01,5.525317306995392030e-01
7.139999999999999680e-01,5.525379991531371715e-01
7.139999999999999680e-01,5.525317272186279771e-01
7.139999999999999680e-01,5.525317293167114618e-01
7.139999999999999680e-01,5.525317268371582324e-01
7.139999999999999680e-01,5.525317271232604854e-01
7.139999999999999680e-01,5.525317256450652526e-01
7.139999999999999680e-01,5.525317189216614189e-01
7.139999999999999680e-01,5.525317240715026390e-01
7.139999999999999680e-01,5.525317273139953578e-01
7.139999999999999680e-01,5.525317297935485872e-01
7.139999999999999680e-01,5.525317277908324831e-01
7.139999999999999680e-01,5.525317240715026390e-01
7.139999999999999680e-01,5.525317273139953578e-01
7.139999999999999680e-01,5.525317442893982189e-01
7.139999999999999680e-01,5.522900209426879758e-01
7.139999999999999680e-01,5.525317265987396143e-01
7.139999999999999680e-01,5.525317283630371001e-01
7.139999999999999680e-01,5.525317262649536154e-01
7.139999999999999680e-01,5.525317257881164901e-01
7.139999999999999680e-01,5.525317273139953578e-01
7.139999999999999680e-01,5.525317255496978719e-01
7.139999999999999680e-01,5.525317280769348471e-01
7.139999999999999680e-01,5.525317317962646912e-01
7.139999999999999680e-01,5.525317256927489984e-01
7.134000000000000341e-01,5.524988313674926710e-01
7.139999999999999680e-01,5.525317255973816177e-01
7.139999999999999680e-01,5.525317234992981330e-01
7.139999999999999680e-01,5.525317272186279771e-01
7.139999999999999680e-01,5.525317285537719725e-01
7.136000000000000121e-01,5.529932512283325385e-01
7.139999999999999680e-01,5.525317292213439702e-01
7.139999999999999680e-01,5.525235595703125169e-01
7.139999999999999680e-01,5.525364307403564101e-01
7.139999999999999680e-01,5.525317239761352583e-01
7.139999999999999680e-01,5.525317295551299690e-01
7.139999999999999680e-01,5.525317230224608966e-01
7.139999999999999680e-01,5.525317249298096201e-01
7.139999999999999680e-01,5.525317985534667908e-01
7.139999999999999680e-01,5.525317285537719725e-01
7.139999999999999680e-01,5.525317188262939272e-01
7.139999999999999680e-01,5.525317243576050030e-01
7.139999999999999680e-01,5.525317228317260243e-01
7.139999999999999680e-01,5.525317239761352583e-01
3.396000000000000130e-01,6.672208414077759331e-01
7.134000000000000341e-01,5.524289702415465797e-01
7.139999999999999680e-01,5.525317256927489984e-01
7.139999999999999680e-01,5.525317272186279771e-01
7.139999999999999680e-01,5.525317296981812065e-01
7.139999999999999680e-01,5.525317265510558684e-01
7.139999999999999680e-01,5.525384255409240275e-01
7.139999999999999680e-01,5.525317228317260243e-01
7.139999999999999680e-01,5.525317238807678777e-01
7.139999999999999680e-01,5.525317292213439702e-01
