0.712, 0.5507587036132813, [(7 4 24)-(3 17 31)-(8 6 4)-(5 21 21)-(12 57 7)-(10 46 2)]
0.714, 0.5525317230224609, [(3 3 4)-(2 55 17)-(15 26 23)-(13 15 6)-(4 63 23)-(0 50 19)]
0.714, 0.5525317474365234, [(14 56 23)-(2 51 21)-(2 27 5)-(5 13 9)-(9 25 2)-(5 61 22)]
0.1122, 0.0, [(7 53 31)-(8 5 30)-(8 40 8)-(10 53 7)-(9 32 5)-(0 22 6)]
0.0887, 0.0, [(5 57 15)-(12 16 15)-(14 11 0)-(4 12 30)-(7 4 21)-(10 38 29)]
0.714, 0.55253173828125, [(12 21 28)-(8 18 5)-(13 56 7)-(5 12 5)-(1 32 0)-(2 35 19)]
0.7131000000000001, 0.5524647674560548, [(11 29 16)-(5 58 20)-(8 44 4)-(15 43 31)-(13 41 17)-(4 11 22)]
0.714, 0.5525319091796874, [(11 13 6)-(8 5 12)-(7 15 12)-(1 58 1)-(14 33 15)-(11 27 0)]
0.6568, 0.5025097106933594, [(9 1 26)-(0 38 6)-(11 41 4)-(8 15 25)-(10 18 23)-(0 14 2)]
0.714, 0.5525317474365234, [(12 34 5)-(10 18 29)-(3 33 14)-(2 42 10)-(12 7 8)-(14 14 17)]
0.6747000000000001, 0.5543244750976563, [(14 31 13)-(14 25 28)-(3 56 1)-(8 28 26)-(11 50 16)-(9 15 25)]
0.7101, 0.5492643707275391, [(1 22 24)-(1 54 9)-(1 24 29)-(10 7 25)-(11 59 30)-(0 62 29)]
0.7121999999999999, 0.5482550109863281, [(9 44 8)-(9 19 26)-(5 6 8)-(14 41 30)-(15 22 22)-(4 51 17)]
0.714, 0.5525317321777343, [(14 17 15)-(14 36 10)-(13 47 23)-(14 27 24)-(6 27 0)-(4 44 25)]
0.1996, 0.0, [(8 53 17)-(4 9 30)-(7 33 31)-(4 53 2)-(13 29 14)-(8 55 14)]
0.5738, 0.5641137786865235, [(0 0 26)-(12 54 20)-(6 36 15)-(9 0 1)-(3 21 21)-(4 57 12)]
0.6875, 0.5433767837524414, [(10 43 15)-(8 12 16)-(10 22 26)-(2 26 3)-(12 53 16)-(14 9 21)]
0.7130000000000001, 0.5524625396728515, [(11 38 14)-(12 5 1)-(0 30 7)-(10 23 13)-(10 24 24)-(10 43 16)]
0.714, 0.5525317260742187, [(7 62 7)-(11 39 6)-(4 8 29)-(3 43 26)-(8 62 31)-(6 38 30)]
0.7111000000000001, 0.5512505645751953, [(2 51 23)-(8 11 26)-(14 34 4)-(0 45 3)-(1 59 13)-(2 34 26)]
0.714, 0.5525322509765624, [(11 58 11)-(11 4 15)-(7 60 2)-(9 42 13)-(0 59 17)-(3 55 13)]
0.714, 0.5525230865478516, [(13 48 28)-(8 50 30)-(1 29 21)-(6 38 20)-(4 18 19)-(11 38 19)]
0.7050000000000001, 0.5447544372558594, [(13 34 24)-(0 40 13)-(14 37 22)-(5 53 18)-(3 15 4)-(12 6 25)]
0.7115, 0.5517045837402343, [(11 39 24)-(5 5 31)-(6 61 22)-(8 1 17)-(6 24 18)-(3 59 10)]
0.6952, 0.5417933135986328, [(10 31 17)-(5 18 26)-(13 54 13)-(7 5 24)-(15 61 30)-(3 29 5)]
0.714, 0.5525078308105469, [(14 54 1)-(4 56 1)-(6 30 30)-(2 35 24)-(2 23 18)-(0 7 12)]
0.7138, 0.5525488342285156, [(13 22 11)-(5 41 17)-(4 6 14)-(10 27 12)-(15 5 19)-(0 8 22)]
0.6931, 0.5548957122802735, [(10 16 1)-(0 36 13)-(14 2 24)-(1 54 1)-(5 11 27)-(0 49 9)]
0.7131000000000001, 0.5522662322998046, [(4 32 25)-(15 12 25)-(8 24 23)-(6 16 8)-(9 40 6)-(6 39 9)]
0.7133, 0.5520755340576172, [(12 12 22)-(9 37 4)-(4 16 31)-(14 40 11)-(14 38 25)-(7 19 21)]
0.7131000000000001, 0.5526782867431641, [(15 40 9)-(7 5 21)-(4 13 20)-(10 58 19)-(0 30 13)-(1 57 28)]
0.6999, 0.5489015716552734, [(15 23 15)-(1 53 8)-(14 5 9)-(0 34 2)-(3 6 26)-(8 0 12)]
0.7153, 0.5518321807861328, [(14 24 15)-(8 35 25)-(3 0 17)-(0 7 14)-(7 60 11)-(2 15 26)]
0.714, 0.5525317260742187, [(14 35 13)-(14 11 3)-(2 19 29)-(4 10 7)-(6 55 6)-(14 32 27)]
0.7135, 0.5534016052246093, [(1 2 21)-(7 26 20)-(0 14 3)-(6 62 24)-(11 45 10)-(6 42 27)]
0.0679, 0.0, [(3 55 5)-(10 1 28)-(9 62 2)-(12 52 14)-(10 35 7)-(5 21 30)]
0.714, 0.5524096496582032, [(9 43 7)-(5 12 20)-(11 4 28)-(5 5 21)-(3 36 21)-(5 2 15)]
0.7116, 0.547194058227539, [(3 59 29)-(5 14 26)-(3 39 30)-(9 29 28)-(4 41 7)-(13 50 0)]
0.714, 0.5525288665771484, [(2 19 9)-(8 47 11)-(6 11 5)-(7 6 16)-(13 62 14)-(10 38 11)]
0.714, 0.5525314025878907, [(3 56 8)-(14 36 5)-(9 61 15)-(2 57 18)-(3 8 13)-(0 20 6)]
0.714, 0.5525317260742187, [(11 9 11)-(9 19 5)-(5 44 11)-(7 43 26)-(12 53 2)-(8 17 6)]
0.7093, 0.5539176544189452, [(7 21 22)-(11 8 1)-(4 16 26)-(6 50 7)-(12 47 14)-(13 32 22)]
