0.714, 0.5525317352294923, [(5 44 17)-(7 30 15)-(13 4 3)-(13 47 7)-(6 49 17)]
0.714, 0.5525317291259766, [(14 28 9)-(13 20 18)-(5 62 27)-(9 51 12)-(14 33 15)]
0.714, 0.5525317443847656, [(6 38 9)-(15 56 23)-(2 14 0)-(13 35 15)-(4 18 10)]
0.7142, 0.552306622314453, [(9 47 7)-(14 31 4)-(9 13 14)-(10 17 1)-(9 21 22)]
0.714, 0.5525317230224609, [(13 25 26)-(6 11 1)-(0 57 0)-(11 20 0)-(3 56 23)]
0.7139, 0.552572036743164, [(15 51 6)-(13 7 13)-(8 20 18)-(5 32 29)-(8 19 16)]
0.7129, 0.5542835693359376, [(12 24 22)-(0 4 31)-(3 61 30)-(1 15 29)-(14 12 26)]
0.714, 0.5525317291259766, [(15 45 22)-(5 33 0)-(4 48 29)-(4 41 0)-(10 41 24)]
0.714, 0.5525317230224609, [(14 45 7)-(7 9 6)-(0 37 5)-(13 59 13)-(14 53 13)]
0.714, 0.5525317138671875, [(11 46 22)-(5 53 10)-(1 53 31)-(11 43 17)-(9 43 30)]
0.714, 0.5525317077636718, [(14 56 27)-(3 49 27)-(1 7 8)-(11 49 5)-(9 53 16)]
0.7116, 0.5589096984863281, [(15 57 11)-(14 0 22)-(2 54 8)-(14 36 7)-(11 14 6)]
0.7133, 0.5525304321289062, [(15 11 14)-(7 22 22)-(12 29 17)-(15 2 8)-(4 5 9)]
0.7139, 0.5524934295654297, [(4 63 27)-(6 36 27)-(9 8 22)-(4 44 11)-(5 52 13)]
0.7121999999999999, 0.5500598388671876, [(5 53 16)-(5 40 17)-(5 7 1)-(2 29 23)-(0 18 27)]
0.714, 0.552531655883789, [(3 39 7)-(13 33 0)-(1 4 12)-(4 58 31)-(13 46 19)]
0.7132000000000001, 0.5530862274169921, [(2 22 12)-(9 4 16)-(2 42 12)-(3 3 23)-(0 33 22)]
0.714, 0.5526076751708984, [(1 7 14)-(3 42 3)-(3 63 25)-(0 51 8)-(10 3 19)]
0.714, 0.5525316986083985, [(10 27 7)-(7 6 9)-(15 3 9)-(15 63 4)-(11 31 4)]
0.714, 0.5525399963378906, [(15 16 22)-(13 61 19)-(8 2 27)-(15 31 31)-(8 32 24)]
0.714, 0.5525317260742187, [(0 58 27)-(3 36 18)-(13 38 31)-(0 51 2)-(11 53 9)]
0.714, 0.55253173828125, [(13 35 7)-(6 42 11)-(13 48 11)-(6 10 9)-(8 40 23)]
0.7015, 0.5468580459594727, [(5 17 24)-(12 22 24)-(3 20 8)-(9 26 10)-(3 33 7)]
0.714, 0.5525313781738281, [(14 48 0)-(9 57 27)-(1 41 23)-(9 61 30)-(8 14 16)]
0.7130000000000001, 0.5523410705566406, [(3 4 22)-(13 15 15)-(7 23 16)-(7 57 4)-(2 10 16)]
0.7121, 0.5542882110595704, [(5 58 11)-(0 22 1)-(2 58 11)-(6 31 4)-(1 9 23)]
0.714, 0.5525317657470703, [(9 59 2)-(4 30 16)-(6 10 0)-(1 31 5)-(9 20 9)]
0.714, 0.5525321136474609, [(0 30 5)-(15 22 31)-(5 31 2)-(14 27 16)-(11 14 13)]
0.6394, 0.5327382751464844, [(13 10 23)-(8 15 19)-(5 4 25)-(15 25 6)-(9 26 6)]
0.714, 0.5525351959228515, [(4 46 28)-(13 63 25)-(9 31 14)-(12 50 0)-(4 20 16)]
0.1052, 0.0, [(3 28 2)-(3 13 10)-(12 46 27)-(2 3 30)-(12 1 9)]
0.7017, 0.5418371734619141, [(14 0 22)-(14 61 10)-(4 2 31)-(11 60 3)-(11 4 3)]
0.236, 0.0, [(1 15 5)-(10 37 30)-(6 5 15)-(6 17 30)-(1 49 27)]
0.714, 0.5525317169189452, [(9 53 31)-(1 35 13)-(14 44 9)-(14 33 13)-(7 32 1)]
0.714, 0.5525317443847656, [(10 23 3)-(4 31 11)-(14 23 21)-(5 36 25)-(15 30 3)]
0.7077, 0.553424673461914, [(14 39 7)-(12 26 23)-(7 26 24)-(3 23 11)-(5 19 16)]
0.714, 0.5525231506347656, [(12 14 7)-(8 59 20)-(15 29 5)-(13 54 30)-(2 25 15)]
0.7135, 0.5521173889160156, [(8 63 24)-(9 51 29)-(5 38 0)-(7 4 24)-(12 39 5)]
0.714, 0.5525317230224609, [(14 42 26)-(10 30 24)-(2 37 4)-(12 57 30)-(4 32 2)]
0.714, 0.5525317413330078, [(7 56 28)-(13 11 0)-(9 57 5)-(1 59 29)-(6 9 5)]
0.714, 0.5525323486328124, [(1 31 14)-(9 29 4)-(5 15 13)-(9 5 11)-(14 24 21)]
0.714, 0.5525317230224609, [(8 63 23)-(10 39 28)-(0 38 27)-(4 36 4)-(10 10 28)]
0.488, 0.5777151824951172, [(4 0 24)-(7 54 31)-(11 52 20)-(6 3 29)-(10 32 7)]
0.7133, 0.5495335174560547, [(2 45 21)-(14 44 9)-(9 21 26)-(3 62 12)-(2 57 7)]
0.714, 0.5525317260742187, [(14 23 30)-(8 62 14)-(3 47 14)-(6 24 5)-(3 25 5)]
0.5887, 0.4925111389160156, [(11 1 26)-(0 11 0)-(4 29 23)-(7 60 29)-(13 53 13)]
