0.714, 0.5525317321777343, [(9 53 17)]
0.714, 0.5525316345214843, [(7 17 16)]
0.09809999999999999, 0.0, [(10 1 30)]
0.714, 0.5525317199707032, [(3 33 23)]
0.714, 0.5525357360839844, [(1 9 15)]
0.714, 0.5525317108154297, [(11 32 15)]
0.7063, 0.5488080505371093, [(3 11 24)]
0.7137, 0.5525803497314453, [(8 17 19)]
0.714, 0.5525327423095703, [(4 15 15)]
0.714, 0.5525317199707032, [(5 37 15)]
0.714, 0.5525317291259766, [(9 61 3)]
0.714, 0.5525317230224609, [(1 9 0)]
0.7139, 0.5522109405517579, [(2 2 18)]
0.714, 0.5525317260742187, [(1 47 9)]
0.714, 0.5525317352294922, [(2 38 29)]
0.7121999999999999, 0.5527846221923828, [(1 6 22)]
0.714, 0.5525317230224609, [(6 56 25)]
0.714, 0.5525317291259766, [(4 55 17)]
0.714, 0.5525317260742187, [(13 18 28)]
0.714, 0.5525317260742187, [(15 54 1)]
0.714, 0.5525317321777343, [(14 28 9)]
0.714, 0.5525317321777343, [(11 36 29)]
0.714, 0.5525317169189453, [(7 54 25)]
0.7052, 0.5512764770507812, [(7 26 25)]
0.714, 0.5525317291259766, [(15 40 6)]
0.714, 0.5525317260742187, [(5 36 5)]
0.714, 0.55253173828125, [(2 40 4)]
0.714, 0.5525317169189453, [(2 48 12)]
0.714, 0.5525318145751953, [(3 0 5)]
0.1074, 0.0, [(6 18 30)]
0.714, 0.5525316955566406, [(2 12 6)]
0.714, 0.5525317291259766, [(0 58 16)]
0.714, 0.5525383850097656, [(1 7 21)]
0.714, 0.552532681274414, [(12 19 12)]
0.714, 0.5525317169189453, [(5 45 5)]
0.1121, 0.9975891479492187, [(8 6 30)]
0.714, 0.5525317352294922, [(0 9 2)]
0.714, 0.5525317321777343, [(15 31 5)]
0.714, 0.5525317276000976, [(10 44 13)]
0.714, 0.5525317260742187, [(15 33 21)]
0.7139, 0.5525391387939453, [(11 19 16)]
0.7128, 0.5564386505126953, [(6 23 24)]
0.714, 0.5525317260742187, [(1 56 10)]
0.714, 0.5525317291259766, [(12 32 1)]
0.714, 0.5525317199707032, [(7 58 5)]
0.714, 0.5525317260742187, [(0 41 7)]
0.714, 0.5525317291259766, [(0 35 14)]
0.714, 0.5525317230224609, [(15 34 4)]
0.714, 0.5525317108154297, [(9 21 10)]
0.714, 0.5525317199707032, [(2 10 0)]
0.714, 0.5525317230224609, [(13 56 0)]
0.7141, 0.5527213043212891, [(4 27 22)]
0.714, 0.552531362915039, [(11 13 13)]
0.714, 0.5525317443847656, [(1 11 29)]
0.714, 0.5525317291259766, [(15 62 28)]
0.714, 0.5525317230224609, [(13 17 25)]
0.714, 0.5525317321777343, [(1 52 16)]
0.7122999999999999, 0.5535618347167969, [(1 10 25)]
0.714, 0.5525406921386719, [(6 23 18)]
0.7141, 0.5529225219726562, [(1 20 23)]
0.714, 0.5525317352294922, [(14 28 24)]
0.714, 0.5525317260742187, [(6 37 13)]
0.714, 0.5525317199707032, [(11 3 7)]
0.0964, 0.0, [(14 2 30)]
0.714, 0.5525317260742187, [(11 63 9)]
0.714, 0.5525317321777343, [(11 25 27)]
0.714, 0.5525317504882812, [(11 27 9)]
0.714, 0.5525332885742187, [(5 1 11)]
0.714, 0.5525317230224609, [(9 42 17)]
0.714, 0.5525317016601563, [(3 4 9)]
0.714, 0.5525317199707032, [(15 41 13)]
0.714, 0.5525317291259766, [(12 8 6)]
0.714, 0.5525317260742187, [(14 56 24)]
0.714, 0.5525317138671875, [(15 29 7)]
0.714, 0.5525317352294922, [(2 39 11)]
0.714, 0.5525317230224609, [(7 32 29)]
0.714, 0.5525317230224609, [(1 45 26)]
0.714, 0.5525317199707032, [(2 37 16)]
0.714, 0.5525317352294922, [(0 45 3)]
0.714, 0.5525317138671875, [(3 55 3)]
0.164, 0.9317841217041016, [(8 3 30)]
0.714, 0.5525317321777343, [(8 33 3)]
0.714, 0.5525317230224609, [(7 61 17)]
0.714, 0.5525317291259766, [(14 63 2)]
0.714, 0.5525317260742187, [(13 41 31)]
0.714, 0.5525317291259766, [(0 39 28)]
0.714, 0.5525317230224609, [(11 24 8)]
0.714, 0.5525317260742187, [(15 12 22)]
0.714, 0.552531332397461, [(8 14 14)]
0.714, 0.5525321960449219, [(10 18 13)]
0.714, 0.5525317291259766, [(15 17 5)]
0.714, 0.5525317199707032, [(13 4 28)]
0.1085, 0.0, [(9 14 30)]
0.714, 0.5525317230224609, [(1 35 5)]
0.714, 0.5525317291259766, [(7 57 31)]
0.714, 0.5525317153930664, [(10 40 29)]
0.714, 0.5525316101074218, [(1 18 11)]
0.714, 0.5525317291259766, [(7 59 23)]
0.714, 0.5525322204589844, [(8 25 14)]
0.714, 0.5525317260742187, [(3 3 1)]
0.714, 0.5525441680908203, [(4 28 17)]
0.714, 0.5525317321777343, [(6 6 2)]
0.714, 0.5525317260742187, [(13 21 15)]
0.714, 0.5525317260742187, [(11 32 15)]
0.714, 0.5525317291259766, [(3 15 28)]
0.714, 0.5525317169189452, [(3 54 18)]
0.714, 0.5525317413330078, [(6 33 6)]
0.714, 0.5525317321777343, [(9 38 30)]
0.714, 0.5525317199707032, [(3 12 4)]
0.714, 0.5525316772460938, [(2 23 11)]
0.714, 0.5525317291259766, [(10 19 29)]
0.714, 0.5525317321777343, [(6 11 1)]
0.714, 0.5525317291259766, [(11 39 17)]
0.714, 0.5525317230224609, [(4 60 20)]
0.714, 0.5525317321777343, [(9 53 24)]
0.714, 0.5525317321777343, [(3 58 13)]
0.714, 0.5525317260742187, [(15 27 31)]
0.7101999999999999, 0.55316171875, [(9 1 26)]
0.714, 0.5525317260742187, [(10 3 1)]
0.714, 0.5525317230224609, [(12 38 22)]
0.714, 0.5525321136474609, [(11 14 14)]
0.7114, 0.5488566986083985, [(9 16 31)]
0.7133, 0.552935629272461, [(0 6 22)]
0.714, 0.5525317230224609, [(8 55 23)]
0.714, 0.5525317321777343, [(4 39 8)]
0.714, 0.5525317199707032, [(10 57 18)]
0.587, 0.5651329620361328, [(8 20 25)]
0.714, 0.5525317291259766, [(4 54 8)]
0.714, 0.5525317138671875, [(11 58 29)]
0.7115, 0.5536971038818359, [(5 27 21)]
0.714, 0.5525317169189452, [(9 56 30)]
0.714, 0.5525317169189453, [(8 6 7)]
0.714, 0.5525317169189453, [(0 19 7)]
0.654, 0.5351243255615235, [(7 2 24)]
0.714, 0.5525317443847656, [(0 20 7)]
0.7126, 0.5484146057128907, [(2 15 31)]
0.714, 0.5525317352294922, [(5 2 5)]
0.714, 0.5525317169189452, [(5 3 10)]
0.714, 0.55253173828125, [(10 35 25)]
0.714, 0.5525317230224609, [(14 51 11)]
0.714, 0.5525317291259766, [(9 1 3)]
0.714, 0.5525317291259766, [(1 42 11)]
0.714, 0.5525317230224609, [(5 34 17)]
0.714, 0.5525317230224609, [(8 28 1)]
0.714, 0.5525317352294923, [(4 55 24)]
0.714, 0.5525317321777343, [(9 28 26)]
0.7138, 0.5525683044433594, [(11 20 21)]
0.714, 0.5525317230224609, [(12 50 11)]
0.714, 0.5525317291259766, [(14 3 24)]
0.714, 0.5525317199707032, [(7 12 31)]
0.714, 0.5525317291259766, [(13 18 2)]
0.714, 0.5525317230224609, [(7 32 4)]
0.714, 0.5525317260742187, [(14 46 22)]
0.714, 0.55253173828125, [(3 8 11)]
0.714, 0.5525317321777343, [(12 36 27)]
0.714, 0.5525317199707032, [(7 54 4)]
