0.6003000000000001, 0.6083729526519775
0.271, 0.2772645076751709
0.5333, 0.6353094802856445
0.6277999999999999, 0.6161023891448975
0.40090000000000003, 0.27967131118774413
0.5490999999999999, 0.5560934196472168
0.502, 0.5550544254302978
0.3134, 0.3159297275543213
0.535, 0.7073511344909668
0.3239, 0.2605165599822998
0.5189, 0.6224091583251954
0.3346, 0.2670372333526611
0.3222, 0.2840928443908691
0.6898, 0.5612740020751953
0.3624, 0.6775629623413086
0.3693, 0.2893934677124023
0.308, 0.260646635055542
0.2876, 0.2413743797302246
0.18460000000000001, 0.4261570770263672
0.5065, 0.644439566040039
0.6112, 0.6080450973510743
0.6343000000000001, 0.5789023902893067
0.526, 0.5570639038085937
0.4141, 0.747294832611084
0.5756, 0.627577254486084
0.1, 0.0
0.4071, 0.27694480400085447
0.473, 0.7365564914703369
0.2817, 0.30070126495361327
0.5521, 0.6179187618255615
0.3453, 0.25597154655456544
0.4081, 0.2793710247039795
0.7075, 0.5638761322021484
0.6705, 0.561966981124878
0.4938, 0.6715639785766602
0.2771, 0.34701319122314456
0.2086, 0.39681876907348634
0.6445000000000001, 0.6264304512023926
0.10020000000000001, 0.0
0.24780000000000002, 0.41595021057128906
0.2804, 0.3494636257171631
0.43520000000000003, 0.6498265445709228
0.42889999999999995, 0.7486961414337158
0.496, 0.6862861499786377
0.5640000000000001, 0.587357328414917
0.623, 0.5465161365509033
0.4042, 0.2837761959075928
0.41090000000000004, 0.6980756645202637
0.7108000000000001, 0.5553274772644043
0.656, 0.5809560546875
0.6988000000000001, 0.5510336029052735
0.629, 0.6040522941589355
0.5425, 0.5573821884155273
0.5972999999999999, 0.6256864944458007
0.7122, 0.5477994693756103
0.383, 0.2893779613494873
0.5751, 0.6706543529510498
0.40650000000000003, 0.2758608871459961
0.5061, 0.7211721103668213
0.4, 0.2850159423828125
0.3854, 0.30382899055480955
0.6066, 0.6423778938293456
0.1, 0.0
0.5743, 0.6056462383270264
0.4066, 0.2754520263671875
0.5188, 0.5607932418823243
0.5402, 0.6552576709747314
0.3827, 0.7424105186462402
0.6672, 0.5626392875671387
0.6378, 0.5409397441864013
0.2753, 0.27981415023803713
0.34240000000000004, 0.269722932434082
0.3007, 0.32141498184204104
0.3799, 0.27070871963500975
0.637, 0.5949458797454834
0.6919, 0.5792754920959473
0.3565, 0.26135524940490723
0.5622, 0.5623315551757813
0.6516, 0.5667217163085938
0.6912, 0.5558184703826904
