0.714, 0.5525317260742186
0.714, 0.5525317264556885
0.714, 0.5525317287445068
0.714, 0.552531726360321
0.714, 0.5525317276000976
0.714, 0.5525317274093628
0.714, 0.5525317269325256
0.714, 0.5525317273139954
0.714, 0.5525317240715026
0.714, 0.552531724357605
0.714, 0.5525317276000976
0.714, 0.5525317262649536
0.714, 0.5525317279815674
0.714, 0.5525317272186279
0.714, 0.5525317321777343
0.714, 0.5525317258834839
0.714, 0.5525317235946655
0.714, 0.5525317281723022
0.714, 0.5525317266464234
0.714, 0.5525317276000976
